transaction_id,transaction_date,employee_id,vendor_id,expense_type,amount,payment_method,approval_status
4140,29/02/2024,100,888,Meals,,CASH,
4141,2025-08-12,100,13,Meals,,UPI,Pending
4142,2021-05-01,101,14,IT Supplies,0.0,CASH,Rejected
4143,31/02/2024,999,11,IT Supplies,36895.0,UPI,approved
4144,2024-07-17,105,13,Meals,,card,Approved
4145,10/02/2022,101,10,Travel,-1200.0,card,
4146,13/08/2021,100,10,Software Subscription,-1200.0,CASH,approved
4147,01/04/2021,999,11,travel expense,,UPI,Pending
4148,2029-11-15,999,888,Meals,218093.0,Card,Pending
4149,2022-09-13,102,888,IT Supplies,8998.0,Card,Approved
4150,2029-11-15,999,10,meal,,card,Approved
4151,2025-02-17,101,10,Software Subscription,0.0,card,Approved
4152,28/03/2024,100,13,travel expense,0.0,card,Rejected
4153,2029-11-15,999,10,meal,233673.0,Card,approved
4154,2029-11-15,101,11,travel expense,34543.0,UPI,
4155,18/04/2021,102,888,travel expense,-1200.0,Bank Transfer,Approved
4156,2025-06-20,105,11,meal,,UPI,Approved
4157,2029-11-15,102,12,travel expense,137894.0,card,Pending
4158,2029-11-15,105,10,IT Supplies,,CASH,
4159,2024-01-28,101,10,meal,148029.0,UPI,Rejected
4160,27/07/2021,999,10,Travel,173805.0,card,
4161,2029-11-15,102,13,Meals,,UPI,Approved
4162,12/09/2022,105,14,Software Subscription,,Card,Approved
4163,15/12/2023,100,11,Travel,,Bank Transfer,Approved
4164,2025-06-05,999,14,IT Supplies,,UPI,approved
4165,15/02/2025,100,10,Travel,-1200.0,Card,Approved
4166,2029-11-15,101,14,Travel,190612.0,Bank Transfer,Approved
4167,08/04/2021,105,12,Travel,247787.0,Bank Transfer,Pending
4168,31/02/2024,104,12,IT Supplies,42881.0,card,Approved
4169,20/08/2021,104,13,Meals,-1200.0,Card,Approved
4170,2021-08-28,999,14,meal,0.0,card,Rejected
4171,2021-12-30,103,12,meal,,Card,approved
4172,2029-11-15,999,13,meal,,card,Approved
4173,05/06/2021,105,11,travel expense,186342.0,card,Pending
4174,31/02/2024,100,12,Travel,45170.0,CASH,Approved
4175,2029-11-15,100,13,meal,204792.0,Bank Transfer,
4176,31/02/2024,101,11,travel expense,719.0,Bank Transfer,
4177,31/02/2024,104,13,meal,79779.0,card,Rejected
4178,21/06/2023,101,12,Software Subscription,,UPI,approved
4179,2025-09-01,104,10,Meals,0.0,CASH,Approved
4180,29/11/2025,105,10,IT Supplies,30430.0,Card,Pending
4181,2029-11-15,105,13,meal,-1200.0,UPI,Rejected
4182,31/02/2024,101,11,Travel,,Card,approved
4183,2025-08-18,105,888,meal,99703.0,UPI,Pending
4184,2021-01-06,105,14,Travel,-1200.0,Bank Transfer,
4185,31/02/2024,105,888,meal,,Bank Transfer,
4186,03/10/2023,102,10,Travel,0.0,UPI,Pending
4187,31/02/2024,102,11,travel expense,,card,approved
4188,2022-08-16,105,888,Software Subscription,0.0,card,Rejected
4189,31/02/2024,102,11,IT Supplies,-1200.0,UPI,Approved
4190,2029-11-15,104,10,travel expense,,UPI,Approved
4191,2029-11-15,102,10,Meals,-1200.0,Card,
4192,21/12/2023,105,11,meal,0.0,CASH,Approved
4193,24/10/2023,100,11,travel expense,,UPI,Approved
4194,31/02/2024,999,12,Meals,0.0,Card,Rejected
4195,15/04/2024,100,12,IT Supplies,-1200.0,UPI,Pending
4196,06/08/2021,104,12,meal,,card,Approved
4197,31/02/2024,101,14,Meals,,card,
4198,22/01/2021,102,12,Software Subscription,24666.0,CASH,
4199,2024-08-14,100,13,Travel,,card,approved
4200,2029-11-15,104,11,Software Subscription,162828.0,card,
4201,2025-03-05,102,888,IT Supplies,,card,
4202,2025-04-03,103,14,Software Subscription,0.0,Bank Transfer,Rejected
4203,2025-06-14,102,12,Software Subscription,-1200.0,Card,Pending
4204,2029-11-15,100,14,Travel,,Bank Transfer,
4205,24/10/2023,101,10,Meals,0.0,Card,Pending
4206,2029-11-15,105,12,Software Subscription,133056.0,Bank Transfer,
4207,2029-11-15,999,12,IT Supplies,,Card,Rejected
4208,22/11/2022,103,12,Travel,-1200.0,UPI,Rejected
4209,2029-11-15,100,10,meal,0.0,CASH,approved
4210,31/02/2024,100,14,Travel,,Card,Pending
4211,05/03/2023,101,14,meal,0.0,Bank Transfer,approved
4212,2029-11-15,105,10,Software Subscription,0.0,card,Approved
4213,31/02/2024,105,12,meal,77312.0,card,Pending
4214,11/07/2025,103,13,Travel,0.0,Card,Pending
4215,2024-02-04,999,14,travel expense,-1200.0,CASH,approved
4216,2029-11-15,101,13,travel expense,120505.0,card,
4217,20/08/2024,100,12,meal,0.0,Card,Pending
4218,2022-02-17,100,10,meal,-1200.0,Bank Transfer,approved
4219,04/07/2023,103,10,meal,,Bank Transfer,
4220,07/10/2024,100,888,Travel,,Card,Approved
4221,2029-11-15,103,13,Meals,,card,approved
4222,31/02/2024,102,13,meal,0.0,Bank Transfer,
4223,12/09/2021,104,12,Software Subscription,,CASH,Approved
4224,31/02/2024,104,11,Meals,,card,Approved
4225,31/02/2024,101,11,Meals,,card,approved
4226,02/10/2021,105,12,Software Subscription,101332.0,card,
4227,31/02/2024,999,13,IT Supplies,,CASH,Rejected
4228,2029-11-15,100,888,Software Subscription,-1200.0,UPI,
4229,31/02/2024,105,11,travel expense,,Card,Rejected
4230,2029-11-15,100,13,meal,-1200.0,Card,Rejected
4231,2022-01-20,104,14,Travel,0.0,CASH,Rejected
4232,31/02/2024,999,11,IT Supplies,-1200.0,Card,Approved
4233,2023-05-02,102,12,IT Supplies,186860.0,Bank Transfer,Rejected
4234,2024-12-25,101,10,meal,,Card,Approved
4235,2029-11-15,999,14,meal,-1200.0,card,approved
4236,18/07/2024,100,14,Meals,190622.0,card,approved
4237,2022-10-03,103,10,Software Subscription,-1200.0,Card,Approved
4238,31/02/2024,100,10,Software Subscription,69564.0,Bank Transfer,Pending
4239,25/06/2021,105,10,Meals,-1200.0,Card,Rejected
4240,2021-05-01,102,10,Travel,177020.0,UPI,Rejected
4241,26/11/2023,101,11,IT Supplies,,CASH,
4242,2029-11-15,100,11,Software Subscription,-1200.0,Card,Rejected
4243,31/02/2024,104,12,Travel,,Bank Transfer,
4244,2029-11-15,103,14,travel expense,,CASH,approved
4245,31/02/2024,102,10,Software Subscription,0.0,Card,Approved
4246,03/11/2024,103,13,meal,48110.0,UPI,Approved
4247,31/02/2024,101,888,Meals,0.0,Bank Transfer,Pending
4248,2029-11-15,105,11,Meals,0.0,Card,Rejected
4249,2029-11-15,104,10,Meals,,Bank Transfer,
4250,06/10/2022,100,11,IT Supplies,,Bank Transfer,Pending
4251,31/02/2024,101,14,Travel,0.0,card,
4252,2029-11-15,104,12,Travel,0.0,CASH,Rejected
4253,31/02/2024,102,14,Travel,156082.0,CASH,
4254,2021-01-09,101,14,meal,-1200.0,card,approved
4255,31/02/2024,105,888,Software Subscription,0.0,CASH,Rejected
4256,31/02/2024,100,14,Software Subscription,-1200.0,CASH,approved
4257,20/01/2024,103,11,Travel,0.0,card,approved
4258,2029-11-15,101,888,meal,105710.0,Bank Transfer,
4259,2029-11-15,100,10,Meals,,card,Pending
4260,31/02/2024,101,14,IT Supplies,0.0,UPI,
4261,2021-05-07,104,888,meal,0.0,UPI,approved
4262,2029-11-15,101,11,meal,,UPI,Rejected
4263,2029-11-15,100,14,Meals,52208.0,card,approved
4264,2029-11-15,104,12,Travel,192717.0,UPI,
4265,31/02/2024,104,10,meal,0.0,UPI,
4266,2029-11-15,103,10,IT Supplies,,UPI,Pending
4267,2025-11-08,105,13,Meals,-1200.0,card,Pending
4268,31/02/2024,103,888,travel expense,,card,
4269,2029-11-15,103,12,Software Subscription,,UPI,
4270,31/02/2024,103,10,IT Supplies,0.0,Bank Transfer,
4271,2025-07-30,100,12,IT Supplies,-1200.0,card,Rejected
4272,31/02/2024,102,12,travel expense,0.0,Card,Approved
4273,2022-10-03,101,888,Software Subscription,0.0,CASH,Pending
4274,2022-06-27,102,13,meal,,UPI,Rejected
4275,31/02/2024,103,888,meal,-1200.0,CASH,
4276,19/06/2022,103,888,Meals,,Card,approved
4277,31/02/2024,103,13,Travel,0.0,CASH,Approved
4278,31/02/2024,999,13,Software Subscription,,Bank Transfer,approved
4279,2023-07-12,999,14,Software Subscription,0.0,Card,Approved
4280,31/02/2024,100,12,meal,119861.0,CASH,Approved
4281,31/02/2024,105,888,Travel,,Card,approved
4282,21/05/2021,102,11,Software Subscription,183929.0,Bank Transfer,
4283,2023-12-26,104,12,Software Subscription,-1200.0,UPI,Pending
4284,2029-11-15,100,888,meal,,card,Approved
4285,18/12/2021,105,12,travel expense,,Card,
4286,31/02/2024,101,13,Travel,9728.0,card,Approved
4287,2029-11-15,101,11,Software Subscription,53887.0,card,Rejected
4288,2029-11-15,103,12,Software Subscription,0.0,Bank Transfer,approved
4289,2029-11-15,101,11,travel expense,-1200.0,Card,Approved
4290,31/02/2024,105,13,Meals,-1200.0,card,Rejected
4291,06/08/2022,100,888,Travel,0.0,CASH,Pending
4292,31/02/2024,104,13,IT Supplies,-1200.0,UPI,Rejected
4293,2023-05-25,100,14,Software Subscription,56122.0,card,Rejected
4294,2029-11-15,999,888,travel expense,0.0,UPI,Approved
4295,2029-11-15,100,13,Meals,0.0,Card,Approved
4296,31/02/2024,999,10,Software Subscription,0.0,Card,Approved
4297,26/08/2024,102,12,Meals,0.0,CASH,Rejected
4298,07/03/2024,104,14,Travel,-1200.0,UPI,approved
4299,2021-08-23,999,10,travel expense,-1200.0,UPI,Approved
4300,31/02/2024,999,13,meal,178659.0,card,
4301,17/12/2024,999,11,Meals,11641.0,Card,
4302,31/08/2024,104,888,Travel,51888.0,UPI,Pending
4303,2025-11-06,102,10,meal,0.0,UPI,Pending
4304,21/03/2025,102,13,Travel,-1200.0,CASH,
4305,2029-11-15,100,14,travel expense,,Card,Pending
4306,2021-04-26,102,14,Travel,0.0,Card,approved
4307,19/07/2021,999,11,travel expense,,CASH,Pending
4308,31/02/2024,104,12,Travel,0.0,CASH,approved
4309,05/09/2024,101,888,Meals,0.0,UPI,Rejected
4310,31/02/2024,105,14,travel expense,-1200.0,card,approved
4311,2023-03-12,105,11,Software Subscription,-1200.0,Bank Transfer,Approved
4312,26/04/2025,102,12,travel expense,102852.0,CASH,
4313,31/02/2024,105,10,travel expense,32125.0,Bank Transfer,Approved
4314,23/11/2022,999,10,travel expense,0.0,CASH,Approved
4315,09/08/2025,101,11,Meals,-1200.0,UPI,
4316,31/02/2024,102,888,IT Supplies,-1200.0,CASH,Pending
4317,31/02/2024,103,13,Travel,239154.0,Bank Transfer,
4318,31/02/2024,101,11,Travel,0.0,UPI,Approved
4319,2029-11-15,102,888,meal,23563.0,Card,approved
4320,2029-11-15,999,14,IT Supplies,,Bank Transfer,Pending
4321,2029-11-15,104,12,travel expense,,CASH,Pending
4322,2029-11-15,105,11,Meals,158906.0,CASH,Approved
4323,12/05/2024,103,13,meal,0.0,Bank Transfer,
4324,2029-11-15,102,11,IT Supplies,-1200.0,CASH,Approved
4325,07/06/2025,105,13,meal,,card,
4326,2029-11-15,100,888,Meals,133999.0,CASH,Pending
4327,31/02/2024,105,12,travel expense,0.0,Bank Transfer,Rejected
4328,2025-01-04,101,14,Travel,0.0,card,approved
4329,31/02/2024,999,13,Travel,,CASH,Rejected
4330,2021-04-14,102,12,IT Supplies,-1200.0,CASH,
4331,31/02/2024,999,14,Meals,,UPI,Approved
4332,2029-11-15,103,888,IT Supplies,0.0,Bank Transfer,Pending
4333,19/04/2023,101,12,IT Supplies,-1200.0,UPI,
4334,2025-01-22,100,12,Travel,-1200.0,CASH,
4335,2029-11-15,101,11,Software Subscription,-1200.0,card,approved
4336,31/02/2024,105,12,Software Subscription,,Bank Transfer,Rejected
4337,17/11/2024,999,13,IT Supplies,,card,approved
4338,31/02/2024,105,888,travel expense,0.0,card,approved
4339,03/11/2021,100,12,Meals,150451.0,Card,
4340,31/02/2024,102,888,meal,,Bank Transfer,
4341,18/09/2021,102,12,Meals,,Card,approved
4342,2022-06-13,102,12,Travel,0.0,Bank Transfer,
4343,15/09/2025,104,11,Software Subscription,0.0,UPI,
4344,2029-11-15,103,14,Software Subscription,-1200.0,card,Pending
4345,2025-03-08,101,12,travel expense,-1200.0,card,
4346,31/02/2024,999,11,Software Subscription,,Card,Rejected
4347,05/08/2022,999,11,travel expense,-1200.0,CASH,Approved
4348,2021-08-15,105,11,Software Subscription,234702.0,CASH,
4349,2024-07-08,103,13,Travel,-1200.0,Bank Transfer,Pending
4350,2024-03-17,103,13,Software Subscription,14157.0,card,
4351,2029-11-15,999,12,Travel,0.0,Bank Transfer,approved
4352,26/01/2021,104,13,meal,142881.0,card,Approved
4353,31/02/2024,101,888,travel expense,136137.0,Card,Pending
4354,15/10/2021,101,888,meal,0.0,Card,
4355,2029-11-15,999,10,travel expense,,Card,Pending
4356,2021-09-14,105,11,travel expense,0.0,card,
4357,2029-11-15,103,888,Meals,-1200.0,CASH,Pending
4358,2024-05-28,104,11,Meals,0.0,Card,Pending
4359,31/02/2024,105,10,travel expense,72979.0,UPI,
4360,2029-11-15,102,888,travel expense,,CASH,Rejected
4361,2029-11-15,102,10,Software Subscription,-1200.0,UPI,Rejected
4362,05/09/2025,103,14,meal,,card,
4363,2029-11-15,103,888,meal,-1200.0,UPI,approved
4364,17/11/2024,104,10,meal,0.0,CASH,Rejected
4365,31/02/2024,105,10,Meals,,UPI,approved
4366,16/01/2024,999,11,IT Supplies,0.0,CASH,Approved
4367,31/02/2024,100,13,travel expense,146582.0,UPI,Rejected
4368,23/11/2023,100,14,travel expense,0.0,card,Approved
4369,2029-11-15,999,888,Software Subscription,16125.0,Bank Transfer,Approved
4370,2024-12-26,103,10,IT Supplies,,CASH,approved
4371,31/02/2024,101,10,travel expense,,Card,approved
4372,2029-11-15,104,13,Travel,117175.0,card,Approved
4373,31/02/2024,100,11,IT Supplies,138992.0,CASH,Approved
4374,05/06/2025,101,11,meal,,UPI,Approved
4375,2029-11-15,101,888,IT Supplies,-1200.0,CASH,Rejected
4376,2022-10-08,103,12,Software Subscription,-1200.0,Bank Transfer,
4377,19/12/2024,105,13,IT Supplies,0.0,Bank Transfer,Approved
4378,2029-11-15,999,14,meal,,CASH,approved
4379,17/11/2021,104,14,Travel,-1200.0,CASH,Approved
4380,2022-05-19,101,13,travel expense,0.0,Card,approved
4381,2029-11-15,104,888,Travel,,CASH,
4382,31/02/2024,100,11,travel expense,196190.0,card,approved
4383,31/02/2024,102,12,Meals,,UPI,Rejected
4384,17/10/2021,101,13,travel expense,,Bank Transfer,
4385,03/01/2024,999,10,travel expense,230550.0,Card,Approved
4386,2023-06-27,999,12,meal,,card,Approved
4387,2021-11-10,101,13,travel expense,,Bank Transfer,Approved
4388,25/09/2024,105,13,travel expense,91771.0,Card,approved
4389,2029-11-15,101,13,IT Supplies,,Card,Approved
4390,31/02/2024,102,888,travel expense,224291.0,card,
4391,07/10/2021,101,11,Software Subscription,0.0,CASH,approved
4392,2021-06-27,105,13,Meals,,card,Approved
4393,31/02/2024,101,888,travel expense,0.0,card,
4394,2029-11-15,102,12,Software Subscription,,card,approved
4395,01/02/2023,101,14,meal,0.0,UPI,Approved
4396,2029-11-15,105,888,Software Subscription,-1200.0,card,Pending
4397,2029-11-15,104,13,travel expense,39637.0,Bank Transfer,Pending
4398,31/02/2024,104,888,travel expense,196259.0,Bank Transfer,Pending
4399,31/01/2023,101,888,meal,0.0,Card,Pending
4400,2021-01-10,103,14,Software Subscription,221157.0,UPI,Rejected
4401,02/01/2024,103,12,meal,,Bank Transfer,Pending
4402,31/02/2024,103,14,Software Subscription,,Bank Transfer,Pending
4403,2025-11-23,101,12,Meals,75335.0,UPI,Rejected
4404,2029-11-15,100,11,meal,239094.0,CASH,Rejected
4405,31/02/2024,105,11,IT Supplies,-1200.0,card,Rejected
4406,2029-11-15,105,10,Travel,-1200.0,card,approved
4407,2029-11-15,100,11,travel expense,-1200.0,card,approved
4408,25/05/2021,101,888,travel expense,-1200.0,card,Rejected
4409,2022-09-30,104,888,travel expense,198015.0,UPI,Approved
4410,2021-12-13,101,13,travel expense,-1200.0,card,
4411,31/02/2024,102,14,Meals,,UPI,
4412,31/02/2024,103,13,travel expense,0.0,card,Rejected
4413,2029-11-15,101,12,IT Supplies,-1200.0,CASH,
4414,2023-09-20,102,11,Software Subscription,,Card,Pending
4415,2022-11-09,101,12,meal,162592.0,Card,Pending
4416,2023-11-15,103,14,meal,0.0,card,Approved
4417,31/02/2024,104,14,meal,-1200.0,UPI,Approved
4418,2024-01-21,105,14,travel expense,201602.0,CASH,approved
4419,19/06/2024,104,10,IT Supplies,-1200.0,UPI,
4420,04/04/2024,999,888,travel expense,,CASH,
4421,2029-11-15,104,12,travel expense,,UPI,Approved
4422,09/09/2025,104,12,travel expense,0.0,UPI,Rejected
4423,2023-08-04,101,10,IT Supplies,158685.0,card,Rejected
4424,31/02/2024,102,13,Meals,,Card,Pending
4425,20/10/2025,102,888,Software Subscription,71871.0,card,approved
4426,10/06/2025,103,12,meal,178709.0,CASH,approved
4427,2024-05-08,103,888,travel expense,0.0,Bank Transfer,
4428,2029-11-15,999,13,Travel,-1200.0,CASH,
4429,31/02/2024,105,11,meal,168580.0,UPI,approved
4430,24/08/2022,103,13,meal,,card,Pending
4431,19/09/2023,999,11,IT Supplies,188031.0,card,Rejected
4432,19/09/2021,105,888,travel expense,,Bank Transfer,
4433,30/10/2022,100,13,IT Supplies,0.0,Card,Rejected
4434,19/04/2021,104,10,Software Subscription,0.0,card,Approved
4435,31/02/2024,104,14,travel expense,0.0,CASH,Pending
4436,16/02/2021,999,888,Software Subscription,,CASH,
4437,31/02/2024,105,13,IT Supplies,0.0,card,Rejected
4438,2024-01-05,104,10,travel expense,,CASH,Rejected
4439,2029-11-15,103,888,Meals,121952.0,CASH,Pending
4440,31/02/2024,103,888,Software Subscription,175738.0,Bank Transfer,Rejected
4441,2029-11-15,999,11,Software Subscription,-1200.0,card,Rejected
4442,31/02/2024,104,12,travel expense,-1200.0,UPI,Rejected
4443,26/07/2023,104,14,travel expense,-1200.0,UPI,
4444,2024-09-19,102,888,Software Subscription,-1200.0,Card,Pending
4445,31/02/2024,104,12,Travel,,CASH,Pending
4446,31/02/2024,103,12,Software Subscription,-1200.0,UPI,approved
4447,2029-11-15,999,10,meal,,CASH,Rejected
4448,31/02/2024,999,14,Software Subscription,153921.0,Bank Transfer,Pending
4449,19/03/2024,101,10,IT Supplies,-1200.0,UPI,approved
4450,2021-01-16,105,12,IT Supplies,0.0,card,Rejected
4451,24/06/2021,101,13,meal,0.0,Card,
4452,2022-10-17,105,10,travel expense,175282.0,UPI,Approved
4453,27/07/2023,103,10,Software Subscription,-1200.0,Bank Transfer,Rejected
4454,2024-08-11,102,888,travel expense,19120.0,card,Approved
4455,2029-11-15,999,11,travel expense,0.0,Card,Rejected
4456,2029-11-15,999,10,Meals,,card,approved
4457,13/10/2021,102,13,Software Subscription,,card,approved
4458,31/02/2024,999,13,Travel,0.0,UPI,approved
4459,24/09/2025,102,11,meal,-1200.0,UPI,approved
4460,31/02/2024,100,12,IT Supplies,0.0,UPI,approved
4461,2024-03-05,105,12,meal,77966.0,Card,Pending
4462,2029-11-15,102,14,Travel,0.0,CASH,Rejected
4463,03/07/2023,103,13,IT Supplies,-1200.0,card,Approved
4464,2021-01-27,102,12,Travel,-1200.0,Bank Transfer,approved
4465,21/08/2025,101,11,Meals,0.0,card,Rejected
4466,13/02/2021,101,13,IT Supplies,-1200.0,CASH,Pending
4467,2024-07-15,104,14,travel expense,116293.0,CASH,Pending
4468,2029-11-15,102,888,Meals,-1200.0,card,Rejected
4469,22/05/2025,105,13,IT Supplies,-1200.0,CASH,
4470,31/02/2024,999,888,meal,0.0,CASH,Rejected
4471,2029-11-15,102,13,meal,,card,approved
4472,2029-11-15,102,888,travel expense,-1200.0,Bank Transfer,Rejected
4473,20/09/2024,105,888,Travel,,Card,Approved
4474,2029-11-15,100,14,IT Supplies,0.0,UPI,Pending
4475,10/10/2024,105,10,Travel,0.0,Card,approved
4476,05/07/2021,103,14,IT Supplies,0.0,UPI,approved
4477,31/02/2024,101,13,Software Subscription,-1200.0,Card,
4478,31/02/2024,104,10,Travel,0.0,UPI,Pending
4479,31/02/2024,100,10,Software Subscription,,Card,Rejected
4480,31/02/2024,103,12,IT Supplies,-1200.0,Bank Transfer,approved
4481,11/04/2023,103,11,travel expense,,CASH,Approved
4482,2029-11-15,105,11,Software Subscription,0.0,Bank Transfer,Pending
4483,26/08/2024,105,11,travel expense,0.0,CASH,approved
4484,2022-01-03,999,13,IT Supplies,-1200.0,Card,Pending
4485,2021-04-28,102,14,Meals,0.0,card,Rejected
4486,2022-02-03,104,11,travel expense,44764.0,Bank Transfer,Rejected
4487,04/05/2022,999,10,Software Subscription,152145.0,UPI,
4488,24/04/2023,105,11,meal,178835.0,card,Rejected
4489,08/07/2021,102,13,Meals,0.0,UPI,approved
4490,31/02/2024,105,12,travel expense,,UPI,Rejected
4491,11/09/2022,100,11,Meals,0.0,card,Approved
4492,27/12/2023,999,12,Travel,-1200.0,CASH,
4493,2029-11-15,100,10,IT Supplies,-1200.0,Card,approved
4494,2021-09-11,105,12,travel expense,,UPI,Rejected
4495,2029-11-15,104,13,travel expense,199589.0,UPI,
4496,18/09/2023,999,11,Meals,-1200.0,Card,Approved
4497,31/02/2024,100,10,meal,62865.0,Bank Transfer,Pending
4498,05/01/2022,103,10,Meals,,Bank Transfer,Pending
4499,2025-03-02,104,14,Software Subscription,12428.0,Bank Transfer,approved
4500,24/03/2022,100,12,meal,178600.0,Bank Transfer,Approved
4501,2022-07-15,999,10,Meals,,Bank Transfer,Rejected
4502,31/02/2024,104,10,IT Supplies,0.0,card,
4503,07/07/2021,105,10,IT Supplies,-1200.0,Bank Transfer,Pending
4504,17/10/2021,103,14,Travel,205237.0,UPI,
4505,2023-06-04,102,11,Meals,-1200.0,Bank Transfer,Pending
4506,31/02/2024,100,13,meal,61295.0,card,approved
4507,04/03/2023,103,13,Software Subscription,113172.0,Card,
4508,2029-11-15,105,11,Software Subscription,-1200.0,Card,Approved
4509,31/02/2024,104,11,meal,160826.0,UPI,
4510,2024-04-06,105,10,Software Subscription,,Card,Approved
4511,2029-11-15,999,11,IT Supplies,-1200.0,card,approved
4512,17/01/2023,103,888,Meals,-1200.0,Bank Transfer,Pending
4513,2025-10-29,999,13,Meals,101994.0,UPI,Pending
4514,2029-11-15,102,10,travel expense,0.0,Bank Transfer,
4515,10/10/2025,104,14,travel expense,94952.0,CASH,
4516,2029-11-15,105,11,IT Supplies,0.0,UPI,Rejected
4517,31/02/2024,104,10,IT Supplies,-1200.0,CASH,Approved
4518,2024-11-12,105,13,IT Supplies,-1200.0,CASH,Pending
4519,2029-11-15,101,888,Meals,108386.0,card,approved
4520,31/02/2024,105,10,meal,0.0,Bank Transfer,Approved
4521,31/02/2024,103,14,Meals,,card,approved
4522,2024-09-13,102,12,Meals,-1200.0,Card,
4523,2021-01-09,100,11,Travel,-1200.0,CASH,Pending
4524,2029-11-15,101,12,travel expense,142300.0,CASH,approved
4525,2029-11-15,103,13,meal,231104.0,Bank Transfer,Pending
4526,19/07/2023,999,888,meal,,Card,approved
4527,2029-11-15,105,888,Software Subscription,,Card,Rejected
4528,2023-01-31,102,14,travel expense,0.0,Card,Approved
4529,31/02/2024,100,14,Software Subscription,,card,Rejected
4530,10/08/2024,104,888,travel expense,0.0,Bank Transfer,approved
4531,31/02/2024,102,11,Travel,-1200.0,Bank Transfer,approved
4532,08/10/2025,100,11,Meals,0.0,card,approved
4533,2029-11-15,100,888,Software Subscription,0.0,Bank Transfer,Rejected
4534,06/03/2022,100,888,Software Subscription,0.0,UPI,
4535,2024-07-04,105,11,Travel,66651.0,Bank Transfer,approved
4536,2021-06-27,100,12,meal,,card,Rejected
4537,2023-03-01,102,11,travel expense,0.0,card,Approved
4538,2021-02-17,102,10,Software Subscription,,Card,Pending
4539,2022-01-18,101,13,travel expense,,Bank Transfer,approved
4540,2021-07-10,101,12,meal,,CASH,Approved
4541,2022-03-19,101,10,Software Subscription,-1200.0,Bank Transfer,Approved
4542,08/11/2021,100,11,travel expense,-1200.0,Bank Transfer,Approved
4543,02/04/2022,104,11,Meals,,UPI,approved
4544,2024-03-31,101,888,travel expense,,UPI,Approved
4545,02/11/2021,105,13,IT Supplies,,Card,approved
4546,22/12/2023,100,10,Meals,158966.0,CASH,Rejected
4547,24/10/2024,101,14,Meals,-1200.0,Card,Rejected
4548,22/10/2025,102,13,IT Supplies,0.0,Bank Transfer,Approved
4549,2029-11-15,104,12,meal,-1200.0,UPI,
4550,31/02/2024,100,888,Travel,0.0,CASH,approved
4551,31/02/2024,102,12,Travel,103309.0,Card,
4552,31/02/2024,104,13,Meals,-1200.0,card,approved
4553,16/10/2024,100,11,meal,-1200.0,Card,Approved
4554,2025-08-01,999,888,IT Supplies,17636.0,card,Pending
4555,2029-11-15,105,11,travel expense,0.0,card,Approved
4556,15/11/2021,102,12,Software Subscription,61836.0,Card,Rejected
4557,2023-06-17,105,14,meal,174119.0,CASH,approved
4558,07/06/2022,999,888,travel expense,,UPI,Approved
4559,22/10/2025,102,10,meal,0.0,card,Rejected
4560,31/02/2024,104,11,Meals,,Bank Transfer,
4561,12/05/2025,101,14,meal,0.0,CASH,Rejected
4562,2023-06-17,103,10,Software Subscription,-1200.0,card,approved
4563,2029-11-15,100,12,meal,143701.0,CASH,Rejected
4564,2029-11-15,999,13,Travel,17985.0,Bank Transfer,Pending
4565,2029-11-15,999,888,IT Supplies,54227.0,Bank Transfer,
4566,17/12/2022,104,888,travel expense,-1200.0,UPI,Approved
4567,2022-07-18,999,14,meal,,card,approved
4568,2029-11-15,103,888,Software Subscription,44054.0,UPI,Pending
4569,2022-01-08,103,888,Travel,0.0,card,Rejected
4570,2029-11-15,999,13,Meals,,CASH,Rejected
4571,28/04/2023,999,10,IT Supplies,-1200.0,Bank Transfer,approved
4572,21/01/2021,104,12,meal,0.0,CASH,Approved
4573,2029-11-15,104,12,Software Subscription,-1200.0,CASH,Approved
4574,25/12/2021,105,12,Travel,,card,Pending
4575,31/02/2024,102,13,meal,,Bank Transfer,approved
4576,2029-11-15,103,12,Meals,-1200.0,Card,Rejected
4577,31/02/2024,101,14,IT Supplies,0.0,CASH,
4578,2025-08-30,105,12,meal,111506.0,CASH,Approved
4579,2029-11-15,105,11,meal,0.0,CASH,Pending
4580,31/02/2024,105,11,meal,42234.0,Bank Transfer,Rejected
4581,31/02/2024,101,12,IT Supplies,,Bank Transfer,
4582,31/02/2024,105,12,travel expense,0.0,CASH,Pending
4583,2021-05-31,105,10,Software Subscription,,UPI,Rejected
4584,2029-11-15,100,11,Meals,62120.0,Bank Transfer,Pending
4585,2025-01-15,100,12,meal,,Bank Transfer,
4586,2023-06-21,104,11,Travel,0.0,UPI,Rejected
4587,2022-12-27,105,10,Meals,86510.0,card,Pending
4588,2029-11-15,105,888,IT Supplies,-1200.0,card,approved
4589,2024-03-22,100,11,meal,118127.0,card,
4590,2029-11-15,103,888,travel expense,-1200.0,Card,
4591,2029-11-15,100,14,Travel,-1200.0,Card,Pending
4592,2029-11-15,102,12,Meals,,CASH,Rejected
4593,2029-11-15,102,12,IT Supplies,,card,
4594,2029-11-15,104,12,travel expense,1338.0,Bank Transfer,Pending
4595,2022-06-21,105,13,travel expense,234753.0,Card,approved
4596,2024-11-26,101,12,travel expense,-1200.0,Card,Pending
4597,2022-04-22,999,12,meal,,card,Approved
4598,31/02/2024,104,888,travel expense,-1200.0,UPI,Pending
4599,31/02/2024,105,11,IT Supplies,-1200.0,Card,Pending
